Skor_CFIT,Skor_APM,Skor_WA,skor_AN,AVG_ RA_ZR,AVG_FA_WU,skor Bisnis,Skor_sosial,Skor_desain,Skor_hitungan,Ket_ES,Ket_RE,Ket_AVG_4-6-8,skor_ACT,skor_DES,skor_FEAS,E1_Score,E2_Score,E3_Score,E4_Score,E5_Score,E6_Score,AVG_E,IPK
14.0,6.0,14.0,12.0,10.0,10.0,18.0,3.0,12.0,15.0,Kurang,Rendah,Kurang,9.884736551941401,7.0,10.015439429928742,B+,B-,C+,B+,A-,A-,74.995,3.05
14.0,11.0,14.0,12.0,10.5,8.5,11.0,7.0,13.0,5.0,Baik,Baik,Tinggi,8.0,6.0,8.115201900237532,B,B+,B+,B+,A-,A-,78.32833333333333,3.19
12.0,11.0,13.0,12.0,11.0,9.5,14.0,1.0,11.0,15.0,Tinggi,Baik,Baik,10.199771599590452,9.483403088468755,7.87767220902613,B,B,B-,A-,B-,A-,74.16166666666668,3.2
15.0,14.0,15.0,10.0,11.0,9.5,16.0,5.0,13.0,20.0,Baik,Baik,Baik,6.7343860754508915,7.0,9.302850356294538,A-,B+,A-,A,A-,A-,83.32916666666667,3.47
13.0,14.0,12.0,13.0,11.5,10.0,19.0,,10.0,20.0,Kurang,Cukup,Cukup,8.939631408994249,6.0,8.115201900237532,B+,C+,A-,B+,B+,A-,76.66166666666668,3.06
14.0,11.0,12.0,11.0,12.0,14.5,15.0,1.0,12.0,20.0,Kurang,Baik,Cukup,9.2546664566433,7.4629095107519134,8.827790973871736,B+,C+,B+,A,B,A,79.16333333333334,3.31
15.0,9.0,12.0,11.0,11.0,11.0,19.0,1.0,7.0,17.0,Baik,Kurang,Baik,10.829841694888554,7.174267571078079,8.827790973871736,B,B-,C+,B-,B+,B-,69.16166666666668,2.73
12.0,10.0,12.0,12.0,9.5,11.5,20.0,1.0,9.0,19.0,Cukup,Baik,Baik,8.624596361345198,6.59698369173041,8.827790973871736,B,C+,B,B-,A-,B+,72.495,3.22
17.0,12.0,12.0,14.0,10.5,11.5,20.0,3.0,9.0,20.0,Cukup,Kurang,Kurang,9.884736551941401,6.8856256314042446,9.065320665083137,A-,A-,B,A-,A-,B+,79.995,3.42
16.0,12.0,12.0,14.0,12.5,11.5,20.0,3.0,10.0,18.0,Baik,Kurang,Cukup,6.0,7.0,9.302850356294538,A,B+,B+,B+,A-,A-,81.66250000000001,3.8
14.0,11.0,13.0,12.0,12.5,11.0,18.0,,11.0,20.0,Cukup,Cukup,Tinggi,7.0,7.4629095107519134,9.54038004750594,A-,B-,B+,B+,B+,A,79.16250000000001,3.51
17.0,15.0,14.0,17.0,14.0,15.0,18.0,3.0,9.0,20.0,Baik,Tinggi,Tinggi,8.0,6.0,7.640142517814729,A,B+,A,A,A,A,89.99916666666667,3.87
8.0,7.0,10.0,8.0,9.0,9.5,13.0,3.0,14.0,7.0,Cukup,Cukup,Baik,11.774946837835707,8.328835329773417,10.728028503562946,B+,B-,B,B+,A-,A,78.32916666666667,3.26
14.0,9.0,10.0,10.0,8.5,10.0,20.0,3.0,9.0,20.0,Cukup,Kurang,Cukup,11.144876742537605,7.174267571078079,11.678147268408551,C+,B-,C+,B+,C+,B-,66.66166666666668,2.91
15.0,15.0,15.0,16.0,13.0,11.5,12.0,1.0,14.0,9.0,Baik,Tinggi,Cukup,9.0,6.8856256314042446,9.54038004750594,B+,B,B,A,A-,B+,79.16250000000001,3.44
12.0,,12.0,13.0,9.5,10.5,16.0,3.0,10.0,13.0,Baik,Cukup,Tinggi,7.0,7.751551450425748,9.77790973871734,B,C+,C+,B,B-,B+,69.16166666666668,3.05
15.0,9.0,14.0,12.0,13.0,13.5,12.0,3.0,8.0,20.0,Baik,Tinggi,Baik,10.829841694888554,7.0,8.827790973871736,B+,B,B+,B+,A-,B+,77.495,3.59
8.0,10.0,12.0,12.0,10.5,10.0,12.0,7.0,10.0,13.0,,,Baik,10.199771599590452,6.8856256314042446,9.065320665083137,B+,A,A,A,A,A,89.99916666666667,3.57
9.0,6.0,14.0,12.0,9.0,8.0,13.0,3.0,10.0,16.0,,,Baik,4.0,4.0,,A-,A-,A-,B,A-,B-,78.32833333333333,3.48
14.0,10.0,14.0,10.0,10.0,12.0,10.0,1.0,13.0,11.0,,,Cukup,9.0,7.0,8.827790973871736,B+,A-,B+,A-,B+,A-,79.995,3.65
15.0,11.0,13.0,13.0,9.5,10.0,20.0,5.0,10.0,16.0,,,Cukup,10.829841694888554,6.59698369173041,8.590261282660334,B+,B,A,B+,B+,A-,79.99583333333334,3.23
14.0,6.0,12.0,13.0,10.0,12.5,18.0,3.0,10.0,14.0,,,Cukup,4.0,7.0,6.927553444180525,A,B+,A,A-,A-,A,86.66416666666667,3.8
9.0,9.0,11.0,10.0,9.5,9.5,17.0,,12.0,15.0,,,Cukup,10.829841694888554,8.617477269447253,11.440617577197152,B+,B,A-,A-,A-,B+,79.16166666666668,3.53
10.0,8.0,12.0,13.0,10.0,12.0,10.0,3.0,12.0,1.0,,,Cukup,10.514806647239503,8.906119209121087,11.440617577197152,B+,B,C+,B-,B+,B-,70.82833333333333,3.23
12.0,8.0,13.0,12.0,12.0,9.5,17.0,5.0,13.0,5.0,Baik,Baik,Baik,11.144876742537605,8.040193390099583,10.252969121140143,A-,B,C+,C+,B,B,70.82833333333333,3.11
14.0,13.0,12.0,14.0,12.5,13.0,17.0,3.0,10.0,12.0,,,Cukup,6.0,7.0,7.165083135391926,A-,A-,A,A-,B+,A-,83.32916666666667,3.86
14.0,12.0,12.0,11.0,10.0,9.5,13.0,3.0,10.0,16.0,Cukup,Baik,Baik,7.994526266047096,7.0,7.4026128266033275,B+,B+,A,B+,A-,B+,80.82916666666667,3.79
17.0,16.0,16.0,14.0,13.0,13.0,13.0,7.0,8.0,9.0,Cukup,Kurang,Baik,7.0,7.0,6.6900237529691235,B,A,A,A-,B+,A,84.9975,3.77
15.0,8.0,12.0,10.0,10.5,13.0,18.0,1.0,14.0,16.0,Rendah,Cukup,Kurang,10.829841694888554,7.174267571078079,11.203087885985749,C,C+,B+,B+,B,C+,68.32833333333333,3.38
15.0,11.0,17.0,13.0,10.5,9.5,13.0,3.0,16.0,15.0,Baik,Tinggi,Kurang,8.0,6.0,7.640142517814729,A-,B+,A,A-,B+,A,84.16333333333334,3.77
8.0,6.0,14.0,10.0,9.5,11.5,19.0,3.0,12.0,19.0,Baik,Baik,Cukup,6.0,6.0,8.827790973871736,B,B-,C+,C+,B,B,68.32833333333333,2.96
9.0,6.0,10.0,10.0,11.5,10.5,14.0,7.0,15.0,10.0,,,Kurang,8.624596361345198,6.59698369173041,7.87767220902613,B+,B,A-,B+,B,A,79.16250000000001,3.56
12.0,16.0,10.0,12.0,10.5,10.0,17.0,3.0,8.0,20.0,Baik,Baik,Cukup,9.2546664566433,6.0,6.927553444180525,A-,B,B,A-,A-,B+,78.32833333333333,3.44
10.0,12.0,15.0,12.0,10.0,11.5,15.0,3.0,10.0,19.0,,,Cukup,10.199771599590452,7.0,9.065320665083137,B+,A-,A,A,B-,A,84.16416666666667,3.58
16.0,13.0,14.0,14.0,12.5,13.0,18.0,7.0,12.0,7.0,,,Baik,7.994526266047096,7.0,7.640142517814729,B+,B-,A,A-,B+,B+,79.16250000000001,3.56
12.0,9.0,15.0,10.0,11.0,11.0,15.0,3.0,9.0,15.0,,,Tinggi,10.829841694888554,7.174267571078079,9.77790973871734,B+,C,B+,A,B-,A-,75.82916666666667,3.08
12.0,7.0,10.0,8.0,10.5,11.0,12.0,1.0,9.0,13.0,,,Baik,10.199771599590452,8.617477269447253,10.728028503562946,A-,A-,A-,A-,B+,A,83.32916666666667,3.66
14.0,9.0,13.0,11.0,11.5,9.0,13.0,5.0,7.0,15.0,Baik,Baik,Baik,7.0,7.0,6.6900237529691235,A-,A-,A,B+,A,A,86.66416666666667,3.48
12.0,6.0,13.0,12.0,9.0,12.0,17.0,3.0,15.0,11.0,,,Kurang,7.994526266047096,7.0,7.87767220902613,B+,B,B,B-,A-,B+,74.995,3.24
12.0,7.0,11.0,11.0,9.5,11.0,17.0,3.0,7.0,18.0,,,Cukup,7.994526266047096,7.174267571078079,7.87767220902613,B,C,B+,B-,A-,A,74.99583333333334,3.13
15.0,12.0,12.0,12.0,9.5,9.5,15.0,3.0,13.0,12.0,,,Kurang,11.144876742537605,8.617477269447253,9.54038004750594,A-,B,A-,A,A-,B+,81.66250000000001,3.53
12.0,15.0,14.0,12.0,11.5,11.0,13.0,3.0,14.0,15.0,Cukup,Cukup,Cukup,8.0,7.0,8.352731591448933,B,C,A,B,B,C+,71.66250000000001,3.17
8.0,11.0,14.0,10.0,8.5,10.0,16.0,3.0,15.0,8.0,,,Baik,12.089981885484757,7.0,9.065320665083137,B,B-,A-,B,B,A,76.66250000000001,3.45
15.0,13.0,11.0,13.0,10.0,10.5,14.0,,12.0,7.0,,,Baik,5.0,6.0,8.827790973871736,B-,B+,A-,A-,B+,A-,78.32833333333333,3.77
16.0,10.0,15.0,13.0,11.5,10.5,7.0,,13.0,9.0,,,Cukup,7.679491218398044,7.174267571078079,9.302850356294538,A-,B+,A,A,A-,B+,84.16333333333334,3.64
15.0,12.0,13.0,11.0,9.5,13.5,14.0,5.0,12.0,13.0,,,Cukup,6.7343860754508915,7.0,6.927553444180525,A-,B,A,A,B+,B+,82.49666666666667,3.43
14.0,7.0,12.0,8.0,9.0,7.5,14.0,3.0,13.0,10.0,,,Kurang,10.199771599590452,7.751551450425748,9.54038004750594,C+,C+,B+,B,B,A-,71.66166666666668,3.27
14.0,8.0,12.0,10.0,12.5,9.0,15.0,1.0,12.0,20.0,,,Cukup,8.0,7.751551450425748,8.352731591448933,C+,B,B+,B+,A,A,79.16333333333334,3.42
15.0,15.0,14.0,12.0,9.5,10.5,13.0,5.0,9.0,18.0,Baik,Tinggi,Baik,7.994526266047096,7.0,8.115201900237532,A,A,A,A,A,A,92.5,3.95
12.0,8.0,13.0,12.0,10.0,10.5,18.0,5.0,12.0,12.0,,,Tinggi,6.0,3.0,3.127078384798102,B+,A,B,A-,B,B+,79.16250000000001,3.49
14.0,6.0,10.0,8.0,10.0,9.0,15.0,3.0,11.0,17.0,,,Baik,10.199771599590452,6.0,7.165083135391926,A-,B,B,B,B,C+,72.495,3.2
15.0,6.0,13.0,10.0,9.5,11.5,19.0,3.0,11.0,18.0,,,Cukup,12.405016933133808,10.926612786837929,12.390736342042757,A,C+,B,A,A-,B+,79.99666666666667,3.22
12.0,8.0,7.0,10.0,9.5,10.0,18.0,3.0,10.0,20.0,,,Cukup,6.7343860754508915,5.0,6.214964370546321,B+,B,B+,B+,B+,A-,77.495,3.21
13.0,9.0,13.0,9.0,11.5,10.0,15.0,1.0,13.0,14.0,Baik,Cukup,Baik,7.679491218398044,7.4629095107519134,9.302850356294538,B+,B+,A-,A-,B-,B,76.66166666666668,3.36
12.0,9.0,13.0,11.0,9.5,11.5,11.0,3.0,14.0,12.0,Baik,Tinggi,Tinggi,9.56970150429235,8.328835329773417,9.065320665083137,B+,A-,B+,A-,B-,B,76.66166666666668,3.4
11.0,8.0,12.0,9.0,9.0,10.5,14.0,3.0,9.0,3.0,,,Cukup,10.199771599590452,7.4629095107519134,10.490498812351545,B,C,B+,A,A-,B+,76.66250000000001,3.16
15.0,15.0,13.0,14.0,13.0,13.5,17.0,,14.0,15.0,,,Baik,8.0,8.906119209121087,9.54038004750594,A,B+,B+,A-,A-,B+,81.66250000000001,3.58
7.0,7.0,12.0,8.0,9.5,9.5,19.0,3.0,13.0,15.0,Cukup,Kurang,Cukup,9.0,7.751551450425748,7.4026128266033275,A-,A,A-,A-,B-,B,79.99583333333334,3.5
14.0,11.0,14.0,13.0,13.5,13.5,15.0,,9.0,13.0,,,Cukup,7.0,6.0,5.502375296912115,B,B-,B,B+,B+,A-,74.995,3.3
11.0,7.0,11.0,10.0,9.5,8.5,16.0,1.0,13.0,16.0,,,Cukup,9.56970150429235,7.0,6.6900237529691235,B-,B+,B-,C+,B,A-,71.66166666666668,3.15
12.0,6.0,12.0,14.0,10.0,10.5,12.0,5.0,12.0,5.0,,,Baik,9.0,7.4629095107519134,8.590261282660334,B+,A,B+,A-,B+,B+,80.82916666666667,3.57
12.0,13.0,10.0,12.0,11.5,12.0,15.0,,10.0,20.0,,,Baik,12.089981885484757,7.0,8.352731591448933,B-,A,B,B+,A,A,82.4975,3.37
15.0,14.0,14.0,12.0,10.5,10.5,12.0,5.0,15.0,8.0,,,Baik,8.0,7.751551450425748,7.4026128266033275,B,B,B,B+,A,A,79.99666666666667,3.31
6.0,6.0,11.0,11.0,8.5,8.5,15.0,,15.0,5.0,Baik,Cukup,Baik,8.939631408994249,6.59698369173041,8.827790973871736,B,B-,B,B+,A,A,79.16333333333334,3.59
11.0,6.0,14.0,13.0,10.0,10.0,13.0,3.0,5.0,8.0,,,Baik,10.829841694888554,10.060686967816425,8.590261282660334,A-,C+,B,B+,A,A,79.99666666666667,3.44
15.0,12.0,12.0,12.0,11.0,12.0,17.0,5.0,11.0,15.0,,,Cukup,9.56970150429235,7.0,7.87767220902613,B,B-,B,C+,B+,B,70.82833333333333,3.19
12.0,14.0,12.0,10.0,10.0,9.5,16.0,1.0,12.0,16.0,,,Cukup,10.514806647239503,10.637970847164095,10.490498812351545,B,B,B,B+,B+,B+,74.995,3.44
18.0,17.0,13.0,16.0,12.0,11.5,13.0,3.0,15.0,11.0,,,Cukup,5.0,2.0,3.6021377672209045,B+,A,A,A-,B+,A-,84.16333333333334,3.78
14.0,11.0,14.0,11.0,8.5,14.0,11.0,1.0,14.0,13.0,,,Cukup,10.199771599590452,7.0,9.77790973871734,B+,A-,A-,A-,B-,B,77.495,3.42
11.0,10.0,12.0,10.0,9.0,10.0,14.0,7.0,11.0,5.0,,,Baik,9.0,7.0,8.827790973871736,B,B+,A-,C+,B,B+,74.16166666666668,3.45
14.0,11.0,13.0,16.0,13.0,14.5,13.0,3.0,7.0,8.0,Tinggi,Baik,Cukup,7.994526266047096,5.0,5.7399049881235165,B+,B+,A,A-,B+,A-,81.66250000000001,3.63
9.0,11.0,14.0,10.0,9.5,11.5,13.0,3.0,8.0,8.0,,,Cukup,6.0,5.0,8.115201900237532,B,B+,A-,A-,B+,A-,79.16166666666668,3.66
15.0,12.0,13.0,13.0,11.5,12.0,14.0,7.0,13.0,17.0,Cukup,Cukup,Cukup,8.939631408994249,7.0,7.4026128266033275,A,B+,A,A-,A-,B+,84.16333333333334,3.77
11.0,8.0,13.0,10.0,9.0,9.0,16.0,1.0,15.0,9.0,Cukup,Kurang,Kurang,4.0,4.0,,B-,B,A,A,A-,A,83.33083333333333,3.57
11.0,13.0,14.0,11.0,10.0,11.0,10.0,3.0,13.0,15.0,Baik,Baik,Baik,8.939631408994249,7.0,7.4026128266033275,B+,A,A,A,A-,A,88.33166666666666,3.62
13.0,6.0,12.0,9.0,10.0,8.5,18.0,5.0,9.0,12.0,,,Kurang,7.0,4.0,4.55225653206651,B+,A,B+,A-,B+,A-,81.66250000000001,3.07
12.0,12.0,14.0,12.0,11.5,7.5,16.0,1.0,15.0,8.0,,,Kurang,7.0,5.0,7.640142517814729,A-,A,A,A-,B,B,82.49666666666667,3.62
8.0,8.0,12.0,11.0,9.0,7.5,8.0,3.0,11.0,11.0,,,Cukup,10.514806647239503,6.59698369173041,9.77790973871734,B+,A,B+,B,B+,A-,79.99583333333334,3.47
9.0,6.0,9.0,13.0,9.5,10.0,12.0,1.0,15.0,13.0,,,Baik,9.56970150429235,8.328835329773417,9.54038004750594,A-,A-,A-,A,A-,A,85.83,3.64
9.0,9.0,12.0,12.0,11.0,9.5,19.0,3.0,12.0,20.0,,,Baik,6.0,7.0,7.87767220902613,B-,A-,B+,B,A-,A,79.16250000000001,3.2
15.0,17.0,14.0,14.0,14.0,14.0,11.0,3.0,13.0,20.0,,,Baik,10.829841694888554,7.174267571078079,8.827790973871736,B+,A,A,A,B,A-,84.9975,3.79
15.0,14.0,15.0,15.0,12.0,10.5,13.0,3.0,9.0,19.0,,,Baik,4.0,4.0,4.077197149643707,B,B-,A-,A-,B+,A-,77.495,3.57
16.0,11.0,12.0,12.0,12.0,11.5,15.0,1.0,13.0,20.0,,,Kurang,8.0,6.59698369173041,6.6900237529691235,B-,B-,C+,B,B,C,66.66166666666668,2.78
14.0,10.0,11.0,16.0,11.5,11.5,15.0,,16.0,14.0,,,Baik,1.0,3.0,,A-,B,A-,A,B+,A,83.33,3.6
14.0,14.0,11.0,12.0,13.5,11.0,12.0,1.0,10.0,20.0,,,Cukup,7.679491218398044,7.0,7.87767220902613,B-,B-,B,B+,B,A-,73.32833333333333,3.35
9.0,13.0,12.0,11.0,10.5,10.0,16.0,1.0,5.0,20.0,,,Cukup,11.459911790186656,6.59698369173041,11.203087885985749,B+,A,B,B,A-,A,81.66333333333334,3.24
15.0,9.0,11.0,8.0,13.0,11.5,14.0,1.0,10.0,20.0,,,Cukup,7.994526266047096,7.0,6.452494061757722,C+,B+,C,A-,A-,B+,73.32833333333333,3.07
14.0,6.0,13.0,13.0,10.0,10.5,17.0,,11.0,20.0,,,Cukup,7.679491218398044,6.0,7.165083135391926,B+,A,A-,A-,A,A,86.66416666666667,3.11
12.0,16.0,12.0,16.0,12.0,12.0,3.0,3.0,11.0,17.0,,,Cukup,7.679491218398044,9.194761148794921,9.302850356294538,B-,A,B,B+,A-,A-,79.16250000000001,3.42
14.0,10.0,17.0,13.0,11.0,10.5,18.0,1.0,9.0,20.0,,,Cukup,8.939631408994249,6.0,8.827790973871736,B-,B+,B-,A,B-,B,74.16250000000001,3.2
13.0,14.0,12.0,14.0,12.0,12.5,17.0,3.0,8.0,20.0,,,Cukup,8.0,7.4629095107519134,7.4026128266033275,B,B+,B,B,B-,B,72.495,3.01
15.0,9.0,12.0,12.0,11.0,8.5,14.0,1.0,10.0,20.0,,,Tinggi,6.0,7.0,9.302850356294538,B,B-,B+,B+,A-,B+,75.82833333333333,3.41
12.0,9.0,9.0,12.0,12.0,11.0,16.0,3.0,10.0,20.0,,,Cukup,10.514806647239503,9.194761148794921,8.827790973871736,C+,B-,A,A,B+,A-,79.16333333333334,3.28
13.0,11.0,15.0,12.0,11.5,12.0,14.0,,11.0,19.0,,,Cukup,8.0,7.174267571078079,7.87767220902613,C+,C+,B+,A-,A-,A,76.66250000000001,3.28
10.0,16.0,10.0,10.0,10.0,13.5,14.0,1.0,11.0,20.0,,,Baik,9.2546664566433,6.59698369173041,9.065320665083137,C+,B-,B,B+,B-,B-,69.16166666666668,3.06
14.0,16.0,14.0,12.0,12.5,13.5,13.0,,12.0,17.0,,,Cukup,9.2546664566433,6.0,9.302850356294538,B+,C,B,A-,B,A,75.82916666666667,3.16
14.0,9.0,12.0,11.0,9.5,11.0,9.0,5.0,12.0,18.0,,,Cukup,8.939631408994249,6.0,7.87767220902613,C+,B+,B,B,A-,A,76.66250000000001,3.01
12.0,14.0,15.0,14.0,12.0,12.0,15.0,5.0,14.0,1.0,,,Baik,8.624596361345198,7.174267571078079,9.77790973871734,A,B+,B,A-,B,B+,79.16250000000001,3.18
14.0,12.0,13.0,11.0,12.0,11.5,15.0,,10.0,12.0,,,Cukup,11.144876742537605,8.328835329773417,11.678147268408551,A-,B,B+,A-,A-,A,81.66250000000001,3.01
17.0,15.0,13.0,13.0,12.0,14.5,16.0,1.0,16.0,20.0,,,Baik,4.0,4.0,3.364608076009503,A-,B,A,A-,A-,B+,81.66250000000001,3.72
16.0,12.0,14.0,12.0,10.5,8.5,15.0,1.0,14.0,10.0,,,Baik,7.994526266047096,7.0,8.590261282660334,B,B,A-,B+,B,B-,74.16166666666668,3.15
14.0,9.0,17.0,14.0,11.0,14.0,15.0,15.0,13.0,20.0,,,Cukup,7.0,7.751551450425748,8.590261282660334,A-,A-,A-,B+,B,B,78.32833333333333,3.28
13.0,6.0,11.0,9.0,9.5,12.0,16.0,1.0,14.0,14.0,,,Cukup,10.829841694888554,7.4629095107519134,9.302850356294538,A,B,B+,A-,A-,A-,81.66250000000001,3.14
14.0,10.0,12.0,13.0,11.0,12.5,10.0,,14.0,12.0,,,Kurang,7.679491218398044,8.328835329773417,9.77790973871734,B-,B+,B+,B-,C+,A-,72.495,3.11
15.0,9.0,12.0,14.0,10.5,10.0,14.0,3.0,15.0,20.0,,,Baik,7.994526266047096,8.040193390099583,7.4026128266033275,B+,B-,B+,A-,A,A-,79.99583333333334,3.07
15.0,9.0,12.0,14.0,10.5,10.0,14.0,3.0,15.0,20.0,,,Baik,7.994526266047096,8.040193390099583,7.4026128266033275,B+,B,B+,B,A-,A-,77.495,3.01
17.0,14.0,13.0,14.0,11.5,14.0,11.0,1.0,12.0,13.0,,,Baik,9.2546664566433,7.0,9.77790973871734,B,B,B,B-,A-,A,76.66250000000001,2.96
16.0,9.0,14.0,11.0,11.0,13.0,8.0,1.0,15.0,12.0,,,Cukup,7.994526266047096,6.59698369173041,6.927553444180525,A-,B,B+,A-,B+,B+,78.32833333333333,3.52
14.0,12.0,14.0,9.0,12.0,13.0,14.0,5.0,14.0,7.0,,,Cukup,10.514806647239503,7.0,8.115201900237532,A-,C+,B,B,A-,A-,75.82833333333333,3.11
16.0,15.0,14.0,12.0,11.5,11.5,16.0,,12.0,20.0,,,Baik,9.0,8.328835329773417,8.590261282660334,B+,C+,B+,A-,A-,A,79.16250000000001,3.25
12.0,14.0,13.0,14.0,11.5,14.0,17.0,3.0,13.0,18.0,,,Baik,7.994526266047096,7.0,7.4026128266033275,B+,C+,B-,A-,A,B+,76.66250000000001,3.08
15.0,13.0,12.0,13.0,12.0,9.5,15.0,3.0,14.0,20.0,,,Cukup,8.624596361345198,7.0,9.065320665083137,A-,B+,B+,A-,A,B+,81.66250000000001,3.26
16.0,7.0,14.0,12.0,11.0,9.5,13.0,1.0,13.0,7.0,,,Cukup,8.939631408994249,7.0,8.827790973871736,C,B+,B,B+,B+,B-,71.66166666666668,2.85
14.0,11.0,12.0,11.0,12.5,10.0,12.0,3.0,15.0,17.0,,,Cukup,8.939631408994249,6.8856256314042446,7.87767220902613,B+,B-,B+,B,A,B+,77.49583333333334,3.16
15.0,14.0,11.0,14.0,11.0,10.0,8.0,,15.0,13.0,,,Cukup,7.679491218398044,6.0,9.065320665083137,A,C,A-,A,A-,A,83.33083333333333,3.32
14.0,15.0,12.0,14.0,12.0,13.0,14.0,3.0,13.0,20.0,,,Kurang,8.939631408994249,7.0,9.065320665083137,B,B-,B+,B,A-,A,77.49583333333334,3.09
10.0,10.0,14.0,10.0,9.5,9.5,13.0,5.0,15.0,10.0,,,Kurang,9.0,6.8856256314042446,9.065320665083137,B-,A-,B-,B-,B-,B+,71.66166666666668,2.8
15.0,13.0,12.0,13.0,10.5,9.5,14.0,,14.0,12.0,,,Baik,9.884736551941401,7.174267571078079,11.203087885985749,A-,A,B,A,A-,B+,83.33,3.56
12.0,14.0,13.0,12.0,12.0,10.5,13.0,3.0,15.0,13.0,,,Cukup,8.624596361345198,6.59698369173041,9.54038004750594,B,A,B,A-,B,B+,78.32916666666667,3.33
11.0,10.0,13.0,6.0,9.0,13.0,13.0,,13.0,17.0,,,Kurang,12.089981885484757,7.4629095107519134,12.628266033254159,C+,B,B+,C+,B-,A-,70.82833333333333,2.54
12.0,12.0,12.0,12.0,11.5,12.0,15.0,1.0,12.0,15.0,,,Kurang,8.0,6.0,11.440617577197152,B+,A-,B+,A-,A-,B+,79.995,3.16
17.0,11.0,13.0,15.0,11.0,12.0,13.0,5.0,13.0,8.0,,,Cukup,7.679491218398044,6.0,6.214964370546321,B-,B,B,A-,B+,B+,74.995,3.24
9.0,6.0,11.0,12.0,8.5,9.5,13.0,3.0,15.0,14.0,,,Cukup,6.7343860754508915,6.0,6.452494061757722,B,B+,B,A-,A-,B+,77.495,3.18
17.0,13.0,14.0,14.0,11.5,11.5,20.0,3.0,17.0,20.0,,,Baik,11.144876742537605,7.751551450425748,9.302850356294538,B+,B-,B+,A-,A-,A-,78.32833333333333,3.49
18.0,17.0,14.0,15.0,12.5,12.5,17.0,1.0,15.0,14.0,,,Baik,6.7343860754508915,6.59698369173041,8.827790973871736,A-,A-,B+,A-,B+,B+,79.995,3.69
12.0,12.0,12.0,11.0,11.5,11.0,14.0,3.0,9.0,15.0,,,Cukup,7.679491218398044,7.0,9.065320665083137,A-,B-,B,A,A-,A-,79.99583333333334,3.17
14.0,13.0,14.0,12.0,9.0,10.5,13.0,7.0,14.0,17.0,,,Cukup,10.199771599590452,6.8856256314042446,10.490498812351545,B,B-,B+,A-,A-,A,79.16250000000001,3.0
13.0,13.0,12.0,14.0,9.0,12.0,14.0,7.0,14.0,8.0,,,Cukup,7.994526266047096,7.174267571078079,7.87767220902613,B-,A-,A-,A,A-,A-,81.66250000000001,3.33
18.0,14.0,13.0,12.0,12.0,13.0,13.0,1.0,14.0,11.0,,,Baik,7.0,6.0,6.452494061757722,B+,A-,B+,C,A-,B+,75.82833333333333,3.23
18.0,15.0,14.0,13.0,11.5,10.5,11.0,3.0,12.0,13.0,,,Cukup,7.994526266047096,7.0,10.015439429928742,A-,A,A,B,A-,A-,84.16333333333334,3.48
15.0,15.0,16.0,16.0,12.0,14.5,3.0,3.0,14.0,12.0,,,Baik,9.0,6.8856256314042446,9.302850356294538,B+,A,A,A-,A-,A-,84.99666666666667,3.38
17.0,14.0,14.0,14.0,12.5,13.5,11.0,7.0,11.0,10.0,,,Cukup,10.514806647239503,7.0,8.590261282660334,B+,B,B-,A,B+,A,79.99666666666667,3.23
17.0,15.0,15.0,15.0,12.5,15.0,17.0,,16.0,17.0,,,Baik,6.0,4.0,5.264845605700714,B+,A-,B,B+,B+,A,79.99583333333334,3.61
14.0,17.0,14.0,14.0,13.5,10.5,18.0,1.0,15.0,17.0,,,Baik,7.0,7.0,10.015439429928742,A,A-,A,A-,A-,B+,84.99666666666667,3.63
8.0,11.0,10.0,10.0,11.0,13.0,13.0,1.0,15.0,19.0,,,Cukup,9.2546664566433,5.0,6.6900237529691235,B+,A-,A-,A,A-,A,84.99666666666667,3.43
16.0,18.0,12.0,12.0,10.5,12.5,14.0,1.0,15.0,13.0,,,Cukup,9.56970150429235,6.59698369173041,6.927553444180525,B+,C+,A-,A-,A-,A-,78.32833333333333,3.5
14.0,14.0,10.0,10.0,11.0,13.0,9.0,3.0,15.0,16.0,,,Cukup,8.0,7.0,9.065320665083137,B-,B,B+,B,B-,B+,72.495,3.23
14.0,14.0,8.0,10.0,11.0,11.5,9.0,5.0,14.0,13.0,,,Cukup,7.994526266047096,6.0,8.827790973871736,A-,B-,B+,B,A-,A-,77.495,3.36
17.0,14.0,13.0,14.0,13.5,12.0,16.0,,14.0,18.0,,,Tinggi,9.2546664566433,7.0,8.115201900237532,C,B+,A,A-,A,A,82.4975,3.46
17.0,15.0,14.0,16.0,12.0,12.0,16.0,1.0,13.0,20.0,,,Baik,8.0,6.59698369173041,7.87767220902613,B+,B+,A,A-,A-,A-,82.49583333333334,3.17
8.0,10.0,12.0,12.0,11.5,11.0,12.0,5.0,14.0,12.0,,,Cukup,8.0,6.0,10.252969121140143,A-,B-,A,B+,A,A,84.16416666666667,3.31
11.0,6.0,12.0,12.0,9.0,10.5,13.0,5.0,13.0,3.0,,,Kurang,7.994526266047096,6.59698369173041,9.302850356294538,A-,B-,B+,B,B+,B+,75.82833333333333,3.3
15.0,15.0,17.0,14.0,12.5,12.0,12.0,,16.0,9.0,,,Baik,8.0,7.0,9.54038004750594,B,B+,A-,A-,A,A-,81.66250000000001,3.37
16.0,14.0,12.0,16.0,11.0,11.5,14.0,,13.0,12.0,,,Tinggi,9.2546664566433,7.0,8.590261282660334,A-,B,B,B+,B+,A,79.16250000000001,3.41
